Count,Tradelist Count,Name,Edition,My Price,Price
1,1,Goblins of the Flarg,The Dark,0.16,$0.14
7,7,Goblins of the Flarg,The Dark,0.16,$0.14
1,1,Godless Shrine,Gatecrash,10.54,$10.90
2,2,Godsend,Journey into Nyx,6.06,$6.27
3,3,Goham Djinn,Invasion,0.21,$0.18
8,8,Goldnight Castigator,Shadows over Innistrad,1.91,$2.13
1,1,Gorilla Pack,Ice Age,0.17,$0.14
1,1,Gorilla Warrior,Urza's Saga,0.17,$0.14
6,6,Goryo's Vengeance,Betrayers of Kamigawa,31.2,$31.66
1,1,Gossamer Chains,Visions,0.19,$0.17
1,1,Grafdigger's Cage,Dark Ascension,10.18,$10.00
2,2,Grand Abolisher,Magic 2012,4.35,$4.23
5,5,Grand Architect,Scars of Mirrodin,2.71,$2.66
1,1,Granger Guildmage,Mirage,0.16,$0.14
1,1,Grapeshot Catapult,Antiquities,0.19,$0.19
1,1,Grapeshot Catapult,Fourth Edition,0.14,$0.14
1,1,Grasslands,Mirage,0.44,$0.42
39,8,Grave Betrayal,Return to Ravnica,1.16,$1.06
7,7,Grave Defiler,Apocalypse,0.22,$0.23
2,2,Grave Robbers,The Dark,0.44,$0.45
2,2,Grave Servitude,Mirage,0.16,$0.14
1,1,Gravebane Zombie,Mirage,0.16,$0.14
1,1,Gravebind,Ice Age,0.37,$0.31
27,8,Graveblade Marauder,Magic Origins,0.33,$0.37
1,1,Gravecrawler,Dark Ascension,5.39,$5.72
1,1,Gravedigger,Tempest,0.17,$0.14
1,1,Gravedigger,Classic Sixth Edition,0.14,$0.14
1,1,Gravity Sphere,Legends,33.63,$29.70
1,1,Great Wall,Legends,0.35,$0.39
3,3,Greater Good,Urza's Saga,11,$11.20
1,1,Greed,Legends,16.93,$17.36
7,7,Greel's Caress,Prophecy,0.17,$0.14
1,1,"Greel, Mind Raker",Prophecy,0.36,$0.39
1,1,Green Mana Battery,Legends,0.56,$0.59
4,4,Green Ward,Revised Edition,0.18,$0.16
1,1,Greener Pastures,Urza's Saga,0.34,$0.32
28,8,Greenwarden of Murasa,Battle for Zendikar,1.21,$1.40
1,1,Griffin Canyon,Visions,0.98,$0.92
34,8,Grim Backwoods,Dark Ascension,0.33,$0.28
59,8,Grim Haruspex,Khans of Tarkir,0.32,$0.34
2,2,Grim Lavamancer,Magic 2012,6.94,$6.96
1,1,Grim Monolith,Urza's Legacy,62.57,$61.13
19,8,Grim Return,Magic 2014 Core Set,0.38,$0.38
27,8,"Grimgrin, Corpse-Born",Innistrad,3.76,$3.99
1,1,Grimoire of the Dead,Innistrad,3.21,$3.33
13,8,Grindclock,Scars of Mirrodin,0.38,$0.35
1,1,Grindclock,Magic 2015 Core Set,0.28,$0.25
5,5,Griselbrand,Avacyn Restored,12.15,$12.97
2,2,Grollub,Exodus,0.17,$0.15
38,8,Ground Seal,Magic 2013,0.34,$0.34
2,2,Groundskeeper,Mercadian Masques,0.31,$0.29
1,1,Grove of the Burnwillows,Future Sight,65.24,$65.06
56,8,Grove of the Guardian,Return to Ravnica,0.25,$0.26
9,8,Growing Ranks,Return to Ravnica,0.77,$0.78
28,8,Gruesome Slaughter,Battle for Zendikar,0.31,$0.29
52,8,Gruul Ragebeast,Gatecrash,0.25,$0.23
3,3,Guard Dogs,Planeshift,0.19,$0.17
5,5,Guardian Angel,Revised Edition,0.16,$0.14
34,8,Guardian of Tazeem,Battle for Zendikar,0.3,$0.27
23,8,Guardian of the Ages,Magic 2014 Core Set,0.28,$0.25
71,8,Guild Feud,Return to Ravnica,0.26,$0.23
3,3,Gulf Squid,Prophecy,0.18,$0.15
4,4,Gush,Mercadian Masques,1.42,$1.43
38,8,Gutter Grime,Innistrad,0.35,$0.32
47,8,Guul Draz Overseer,Battle for Zendikar,0.3,$0.25
17,8,Gyre Sage,Gatecrash,1.42,$1.46
16,8,Hall of Triumph,Journey into Nyx,0.58,$0.59
1,1,Hallowed Fountain,Return to Ravnica,7.8,$7.88
25,8,Hallowed Moonlight,Magic Origins,1.66,$1.76
33,8,Hamletback Goliath,Magic 2013,0.28,$0.26
2,2,Hammer Mage,Mercadian Masques,0.21,$0.19
47,8,Hammer of Purphoros,Theros,0.34,$0.36
1,1,Hammerhead Shark,Stronghold,0.17,$0.15
1,1,Hammerheim,Legends,1.77,$2.21
2,2,Hand of Justice,Fallen Empires,0.41,$0.41
17,8,Hangarback Walker,Magic Origins,3.49,$3.88
6,6,Hanweir Militia Captain,Shadows over Innistrad,1.08,$1.14
25,8,Harbinger of the Hunt,Dragons of Tarkir,0.35,$0.33
20,8,Harbinger of the Tides,Magic Origins,1.3,$1.48
31,8,Hardened Scales,Khans of Tarkir,1.64,$1.81
1,1,Harmonic Convergence,Urza's Legacy,0.2,$0.20
17,8,Harness by Force,Journey into Nyx,0.27,$0.26
10,8,Harness the Storm,Shadows over Innistrad,0.32,$0.32
4,4,Harrow,Invasion,0.19,$0.17
8,8,Harvest Mage,Nemesis,0.17,$0.14
6,6,Harvester of Souls,Avacyn Restored,1.04,$1.05
2,2,Hate Weaver,Invasion,0.2,$0.19
7,7,Haunted Angel,Apocalypse,0.2,$0.19
1,1,Haunted Crossroads,Mercadian Masques,0.52,$0.51
8,8,Haunted Plate Mail,Magic 2014 Core Set,0.29,$0.27
3,3,Haunted Plate Mail,Magic 2015 Core Set,0.26,$0.24
11,8,Haven of the Spirit Dragon,Dragons of Tarkir,1.48,$1.86
2,2,Havengul Lich,Dark Ascension,4.18,$4.32
28,8,Havengul Runebinder,Dark Ascension,0.36,$0.32
5,5,Havenwood Battleground,Fallen Empires,0.23,$0.23
65,8,Havoc Festival,Return to Ravnica,0.27,$0.24
1,1,Hawkeater Moth,Urza's Saga,0.2,$0.18
1,1,Hazerider Drake,Mirage,0.19,$0.17
5,5,Hazy Homunculus,Prophecy,0.17,$0.14
1,1,Headless Horseman,Legends,0.29,$0.27
4,4,Heal,Ice Age,0.17,$0.15
10,8,Healing Salve,Revised Edition,0.16,$0.14
1,1,Healing Salve,Urza's Saga,0.17,$0.15
1,1,Hearth Charm,Visions,0.18,$0.15
33,8,Heartless Summoning,Innistrad,1.52,$1.75
1,1,Heartstone,Stronghold,0.37,$0.36
1,1,Heat of Battle,Stronghold,0.22,$0.20
1,1,Heat Ray,Urza's Saga,0.17,$0.14
1,1,Heat Stroke,Weatherlight,0.45,$0.44
2,2,Heat Wave,Visions,0.2,$0.17
1,1,Heaven's Gate,Legends,0.49,$0.55
1,1,Heavy Ballista,Weatherlight,0.16,$0.14
1,1,Heavy Ballista,Classic Sixth Edition,0.19,$0.21
1,1,Hecatomb,Ice Age,0.49,$0.57
25,8,Hedonist's Trove,Dragons of Tarkir,0.36,$0.35
26,8,Hedron Alignment,Oath of the Gatewatch,0.32,$0.31
29,8,"Heliod, God of the Sun",Theros,3.94,$4.29
4,4,Helionaut,Apocalypse,0.17,$0.15
2,2,Hell Swarm,Legends,0.18,$0.19
1,1,Hellfire,Legends,14.07,$15.90
20,8,Hellion Crucible,Magic 2013,0.29,$0.26
9,8,Hellkite Igniter,Mirrodin Besieged,0.35,$0.32
3,3,Hellkite Tyrant,Gatecrash,3,$3.32
9,8,Hellrider,Dark Ascension,0.58,$0.57
1,1,Helm of Awakening,Visions,1.04,$1.03
2,2,Helm of Chatzuk,Revised Edition,0.32,$0.30
1,1,Helm of Chatzuk,Fourth Edition,0.24,$0.29
23,8,Helm of the Gods,Magic Origins,0.31,$0.33
24,8,Helvault,Dark Ascension,0.68,$0.67
1,1,Henge Guardian,Mercadian Masques,0.19,$0.17
2,2,Henge of Ramos,Mercadian Masques,0.2,$0.19
22,8,Herald of Anafenza,Khans of Tarkir,0.33,$0.30
23,8,Herald of the Pantheon,Magic Origins,0.48,$0.62
34,8,Herald of Torment,Born of the Gods,0.29,$0.26
43,8,Heretic's Punishment,Innistrad,0.34,$0.29
2,2,Hermetic Study,Urza's Saga,0.18,$0.17
1,1,Hero of Bladehold,Mirrodin Besieged,7.94,$8.04
33,8,Hero of Goma Fada,Battle for Zendikar,0.33,$0.29
26,8,Hero of Iroas,Born of the Gods,0.79,$0.82
18,8,Hero of Leina Tower,Born of the Gods,0.3,$0.29
11,8,Hero of Oxid Ridge,Mirrodin Besieged,0.98,$0.93
14,8,Hero's Downfall,Theros,1.91,$1.93
5,5,Heroes' Bane,Journey into Nyx,0.58,$0.62
20,8,Heroes' Podium,Born of the Gods,0.27,$0.25
3,3,Heroes' Reunion,Invasion,0.3,$0.30
3,3,Heroic Defiance,Planeshift,0.17,$0.14
6,6,Heroism,Fallen Empires,0.19,$0.17
8,8,Hex Parasite,New Phyrexia,0.54,$0.55
4,4,Hickory Woodlot,Mercadian Masques,0.16,$0.15
1,1,Hidden Ancients,Urza's Saga,0.22,$0.21
33,8,Hidden Dragonslayer,Dragons of Tarkir,1.01,$1.20
1,1,Hidden Path,The Dark,0.7,$0.69
1,1,Hidden Retreat,Stronghold,0.32,$0.30
2,2,Hidden Spider,Urza's Saga,0.18,$0.16
1,1,High Ground,Exodus,0.21,$0.19
2,2,High Market,Mercadian Masques,3.96,$3.95
40,8,High Priest of Penance,Gatecrash,0.56,$0.61
2,2,High Seas,Mercadian Masques,0.2,$0.18
37,8,High Sentinels of Arashin,Khans of Tarkir,0.32,$0.31
6,6,High Tide,Fallen Empires,0.56,$0.56
7,7,High Tide,Fallen Empires,0.56,$0.54
5,5,High Tide,Fallen Empires,0.56,$0.56
4,4,Highway Robber,Mercadian Masques,0.17,$0.15
4,4,Hinterland Harbor,Innistrad,5.11,$5.19
1,1,Hipparion,Ice Age,0.19,$0.17
1,1,Hired Giant,Mercadian Masques,0.2,$0.18
10,8,Hissing Quagmire,Oath of the Gatewatch,3.73,$4.06
27,8,"Hixus, Prison Warden",Magic Origins,0.33,$0.30
1,1,Hoar Shade,Ice Age,0.17,$0.14
3,3,Hoard-Smelter Dragon,Scars of Mirrodin,0.31,$0.31
12,8,Hoarding Dragon,Magic 2015 Core Set,0.26,$0.24
7,7,Hobble,Planeshift,0.17,$0.15
3,3,Hollow Dogs,Urza's Saga,0.17,$0.14
4,4,Hollow Trees,Fallen Empires,0.68,$0.63
3,3,Hollow Warrior,Prophecy,0.19,$0.19
8,8,Holy Armor,Revised Edition,0.16,$0.14
1,1,Holy Armor,Fourth Edition,0.14,$0.14
4,4,Holy Day,Invasion,0.26,$0.24
5,5,Holy Light,The Dark,0.25,$0.25
6,6,Holy Strength,Revised Edition,0.16,$0.14
1,1,Holy Strength,Fourth Edition,0.14,$0.15
7,7,Homarid,Fallen Empires,0.17,$0.17
7,7,Homarid,Fallen Empires,0.17,$0.17
5,5,Homarid,Fallen Empires,0.17,$0.14
6,6,Homarid,Fallen Empires,0.17,$0.17
2,2,Homarid Shaman,Fallen Empires,0.39,$0.35
4,4,Homarid Spawning Bed,Fallen Empires,0.21,$0.21
6,6,Homarid Warrior,Fallen Empires,0,$0.16
5,5,Homarid Warrior,Fallen Empires,0,$0.14
5,5,Homarid Warrior,Fallen Empires,0,$0.16
1,1,Honor Guard,Stronghold,0.17,$0.15
3,3,Honor of the Pure,Magic 2012,1.77,$1.95
1,1,Honorable Passage,Visions,0.19,$0.18
5,5,Honorable Scout,Planeshift,0.17,$0.14
28,8,Honored Hierarch,Magic Origins,0.34,$0.42
13,8,Hooded Hydra,Khans of Tarkir,1.01,$1.12
4,4,Hooded Kavu,Invasion,0.17,$0.14
4,4,Hoodwink,Mercadian Masques,0.2,$0.17
1,1,Hope Charm,Visions,0.17,$0.15
1,1,Hopping Automaton,Urza's Saga,0.2,$0.18
1,1,Horn of Deafening,Chronicles,0.31,$0.27
3,3,Horned Cheetah,Invasion,0.2,$0.18
6,6,Horned Kavu,Planeshift,0.17,$0.16
4,4,Horned Troll,Mercadian Masques,0.16,$0.14
4,4,Hornet Cobra,Legends,0.19,$0.19
11,8,Hornet Nest,Magic 2015 Core Set,1.14,$1.17
9,8,Hornet Queen,Magic 2015 Core Set,0.98,$1.01
1,1,Horrible Hordes,Mirage,0.18,$0.17
2,2,Horror of Horrors,Legends,0.38,$0.45
1,1,Horseshoe Crab,Urza's Saga,0.17,$0.16
36,8,Hound of Griselbrand,Avacyn Restored,0.39,$0.37
1,1,Howl from Beyond,Revised Edition,0.15,$0.13
9,8,Howl from Beyond,Revised Edition,0.15,$0.13
1,1,Howl from Beyond,Classic Sixth Edition,0.14,$0.16
32,8,Howl of the Horde,Khans of Tarkir,0.32,$0.30
1,1,Howling Mine,Fourth Edition,2.78,$2.83
1,1,Howling Mine,Fourth Edition,2.78,$2.83
1,1,Howling Mine,Fifth Edition,2.49,$2.61
4,4,Howling Wolf,Mercadian Masques,0.17,$0.14
9,8,Hull Breach,Planeshift,0.2,$0.21
3,3,Humility,Tempest,23.98,$21.87
1,1,Humility,Tempest,23.98,$21.87
50,8,Hundred-Handed One,Theros,0.4,$0.34
2,2,Hungry Mist,Homelands,0,$0.16
1,1,Hunted Wumpus,Mercadian Masques,0.2,$0.19
25,8,Hunter's Prowess,Born of the Gods,0.27,$0.24
6,6,Hunting Drake,Planeshift,0.17,$0.14
1,1,Hunting Kavu,Invasion,0.2,$0.18
1,1,Huntmaster of the Fells,Dark Ascension,13.37,$13.62
3,3,Hurkyl's Recall,Revised Edition,3.61,$3.75
1,1,Hurloon Minotaur,Fourth Edition,0.14,$0.14
3,3,Hurricane,Revised Edition,0.19,$0.19
1,1,Hush,Urza's Saga,0.17,$0.14
13,8,Hushwing Gryff,Magic 2015 Core Set,0.57,$0.61
1,1,Hyalopterous Lemure,Ice Age,0.19,$0.17
15,8,Hydra Broodmaster,Journey into Nyx,0.63,$0.64
2,2,Hydroblast,Ice Age,0.61,$0.58
8,8,Hymn to Tourach,Fallen Empires,0,$1.43
6,6,Hymn to Tourach,Fallen Empires,0,$1.49
5,5,Hymn to Tourach,Fallen Empires,0,$1.49
5,5,Hymn to Tourach,Fallen Empires,0,$1.49
1,1,Hyperion Blacksmith,Legends,0.37,$0.37
1,1,Hyperion Blacksmith,Legends,0.37,$0.37
43,8,Hypersonic Dragon,Return to Ravnica,0.33,$0.30
4,4,Hypnotic Cloud,Invasion,0.17,$0.14
20,8,Hypnotic Siren,Journey into Nyx,0.34,$0.32
3,3,Hypnotic Specter,Revised Edition,0.86,$0.82
21,8,Hythonia the Cruel,Theros,0.7,$0.71
6,6,Icatian Infantry,Fallen Empires,0.17,$0.17
8,8,Icatian Infantry,Fallen Empires,0.17,$0.17
5,5,Icatian Infantry,Fallen Empires,0.17,$0.17
4,4,Icatian Infantry,Fallen Empires,0.17,$0.14
7,7,Icatian Javelineers,Fallen Empires,0,$0.18
6,6,Icatian Javelineers,Fallen Empires,0,$0.18
6,6,Icatian Javelineers,Fallen Empires,0,$0.19
1,1,Icatian Lieutenant,Fallen Empires,0.35,$0.32
8,8,Icatian Moneychanger,Fallen Empires,0.17,$0.14
4,4,Icatian Moneychanger,Fallen Empires,0.17,$0.17
4,4,Icatian Moneychanger,Fallen Empires,0.17,$0.17
10,8,Icatian Phalanx,Fallen Empires,0.19,$0.17
5,5,Icatian Priest,Fallen Empires,0.19,$0.17
6,6,Icatian Scout,Fallen Empires,0,$0.17
6,6,Icatian Scout,Fallen Empires,0,$0.17
9,8,Icatian Scout,Fallen Empires,0,$0.17
7,7,Icatian Scout,Fallen Empires,0,$0.14
3,3,Icatian Skirmishers,Fallen Empires,0.39,$0.35
5,5,Icatian Store,Fallen Empires,0.47,$0.45
1,1,Icatian Town,Fallen Empires,0.3,$0.30
1,1,Ice Floe,Ice Age,0.28,$0.26
29,8,Icefall Regent,Dragons of Tarkir,0.94,$1.14
2,2,Icequake,Ice Age,0.35,$0.35
1,1,Ichneumon Druid,Legends,0.87,$0.85
42,8,Icy Blast,Khans of Tarkir,0.32,$0.30
1,1,Icy Manipulator,Ice Age,0.36,$0.42
1,1,Ifh-Bíff Efreet,Arabian Nights,0,$21.42
1,1,Ignoble Soldier,Mercadian Masques,0.2,$0.18
1,1,Ill-Gotten Gains,Urza's Saga,1.03,$1.39
7,7,Illuminate,Apocalypse,0.2,$0.20
8,8,Illusion // Reality,Apocalypse,0,$0.17
2,2,Illusionary Forces,Ice Age,0.16,$0.14
4,4,Illusionist's Bracers,Gatecrash,1.97,$1.92
1,1,Illusions of Grandeur,Ice Age,5.14,$4.73
20,8,Illusory Gains,Dragons of Tarkir,0.37,$0.32
1,1,Imaginary Pet,Urza's Saga,0.33,$0.30
2,2,Immolation,Legends,0.19,$0.19
2,2,Immolation,Legends,0.19,$0.19
22,8,Immortal Servitude,Gatecrash,0.54,$0.55
4,4,Implements of Sacrifice,Fallen Empires,0.36,$0.29
2,2,Implode,Planeshift,0.21,$0.21
21,8,Imposing Sovereign,Magic 2014 Core Set,0.4,$0.43
3,3,Imposing Visage,Ice Age,0.17,$0.14
3,3,In Garruk's Wake,Magic 2015 Core Set,0.56,$0.56
1,1,In the Eye of Chaos,Legends,42.83,$44.62
3,3,Incinerate,Ice Age,0.2,$0.20
26,8,Increasing Ambition,Dark Ascension,0.98,$1.01
1,1,Increasing Confusion,Dark Ascension,1.59,$1.62
3,3,Increasing Devotion,Dark Ascension,0.51,$0.57
14,8,Increasing Savagery,Dark Ascension,0.85,$0.87
39,8,Increasing Vengeance,Dark Ascension,1.28,$1.34
1,1,Indentured Djinn,Mercadian Masques,0.31,$0.27
14,8,Indestructibility,Magic 2014 Core Set,0.55,$0.54
4,4,Indestructible Aura,Legends,0.2,$0.21
5,5,Index,Apocalypse,0.18,$0.15
2,2,Indomitable Archangel,Scars of Mirrodin,1.43,$1.49
16,8,Indulgent Tormentor,Magic 2015 Core Set,0.72,$0.75
13,8,Inexorable Blob,Shadows over Innistrad,0.35,$0.35
2,2,Inexorable Tide,Scars of Mirrodin,0.64,$0.66
1,1,Infernal Harvest,Visions,0.17,$0.15
1,1,Infernal Medusa,Legends,1.42,$1.34
1,1,Infernal Medusa,Legends,1.42,$1.34
1,1,Infernal Spawn of Evil,Unglued,1.98,$2.22
1,1,Infernal Tribute,Weatherlight,1.06,$1.07
2,2,Inferno,The Dark,0.86,$0.87
15,8,Infiltrate,Nemesis,0.17,$0.14
22,8,Infinite Obliteration,Magic Origins,1.67,$1.62
22,8,Infinite Reflection,Avacyn Restored,0.42,$0.37
5,5,Inflame,Prophecy,0.16,$0.14
3,3,Infuse,Ice Age,0.17,$0.14
5,5,Initiates of the Ebon Hand,Fallen Empires,0,$0.14
4,4,Initiates of the Ebon Hand,Fallen Empires,0,$0.16
7,7,Initiates of the Ebon Hand,Fallen Empires,0,$0.16
2,2,Inkmoth Nexus,Mirrodin Besieged,26.48,$27.47
5,5,Inquisition,The Dark,0.16,$0.14
1,1,Inquisition of Kozilek,Rise of the Eldrazi,13.55,$14.88
10,8,Insolence,Planeshift,0.17,$0.14
2,2,Instigator,Mercadian Masques,0.33,$0.30
28,8,Instigator Gang,Innistrad,0.85,$0.85
3,3,Instill Energy,Revised Edition,0.24,$0.23
4,4,Insubordination,Mercadian Masques,0.17,$0.14
1,1,Intervene,Urza's Legacy,0.16,$0.14
1,1,Intimidation,Mercadian Masques,0.22,$0.22
12,8,Into the Wilds,Magic 2014 Core Set,0.44,$0.43
1,1,Intrepid Hero,Urza's Saga,0.92,$1.02
12,8,Intrepid Hero,Magic 2013,0.85,$0.80
7,7,Invader Parasite,New Phyrexia,0.36,$0.32
15,8,Inverter of Truth,Oath of the Gatewatch,0.87,$0.97
4,4,Invigorate,Mercadian Masques,0.8,$0.83
3,3,Inviolability,Mercadian Masques,0.19,$0.20
2,2,Invisibility,Unlimited Edition,0.31,$0.36
1,1,Invisibility,Unlimited Edition,0.31,$0.36
2,2,Invisibility,Unlimited Edition,0.31,$0.36
13,8,Invocation of Saint Traft,Shadows over Innistrad,0.3,$0.33
32,8,Ire Shaman,Dragons of Tarkir,0.39,$0.38
1,1,"Iroas, God of Victory",Journey into Nyx,7.85,$7.97
1,1,Iron Lance,Mercadian Masques,0.19,$0.17
2,2,Iron Star,Revised Edition,0.18,$0.16
7,7,Ironroot Treefolk,Revised Edition,0.15,$0.13
1,1,Ironroot Treefolk,Fourth Edition,0.14,$0.15
6,6,Irrigation Ditch,Invasion,0.17,$0.16
1,1,Island,Unhinged,0,$9.98
1,1,Island Fish Jasconius,Revised Edition,0.32,$0.30
10,8,Isolated Chapel,Innistrad,3.39,$3.53
40,8,"Isperia, Supreme Judge",Return to Ravnica,0.75,$0.78
1,1,Ivory Cup,Limited Edition Beta,1.86,$1.93
2,2,Ivory Cup,Revised Edition,0.17,$0.15
1,1,Ivory Mask,Mercadian Masques,0.75,$0.76
1,1,Ivory Tower,Revised Edition,1.16,$1.28
20,8,Ivorytusk Fortress,Khans of Tarkir,0.31,$0.27
1,1,Jabari's Banner,Weatherlight,0.2,$0.21
1,1,Jace's Archivist,Magic 2012,0.4,$0.41
18,8,Jace's Mindseeker,Magic 2014 Core Set,0.28,$0.26
21,8,Jace's Sanctum,Magic Origins,0.48,$0.50
1,1,"Jace, Memory Adept",Magic 2012,6.16,$6.17
4,4,"Jace, Memory Adept",Magic 2014 Core Set,5.93,$6.19
6,6,"Jace, the Living Guildpact",Magic 2015 Core Set,2.8,$2.85
1,1,"Jace, the Mind Sculptor",Eternal Masters,66.86,$69.10
1,1,"Jace, Unraveler of Secrets",Shadows over Innistrad,6.33,$6.77
4,4,"Jace, Vryn's Prodigy",Magic Origins,31.54,$32.17
2,2,Jackalope Herd,Exodus,0.16,$0.14
1,1,Jade Leech,Invasion,0.32,$0.29
4,4,Jaded Response,Apocalypse,0.16,$0.14
2,2,"Jalira, Master Polymorphist",Magic 2015 Core Set,0.27,$0.26
1,1,Jalum Tome,Antiquities,0.75,$0.73
1,1,Jamuraan Lion,Visions,0.17,$0.15
2,2,Jandor's Ring,Revised Edition,0.31,$0.28
1,1,Jandor's Saddlebags,Revised Edition,0.31,$0.29
1,1,Jangling Automaton,Weatherlight,0.17,$0.14
33,8,Jar of Eyeballs,Dark Ascension,0.32,$0.29
50,8,Jarad's Orders,Return to Ravnica,0.35,$0.35
12,8,"Jarad, Golgari Lich Lord",Return to Ravnica,1.06,$1.08
1,1,Jayemdae Tome,Revised Edition,0.31,$0.29
20,8,Jeering Instigator,Khans of Tarkir,0.31,$0.27
79,8,Jeskai Ascendancy,Khans of Tarkir,0.8,$0.76
31,8,Jeskai Infiltrator,Fate Reforged,0.35,$0.28
2,2,Jester's Cap,Ice Age,2.01,$2.22
1,1,Jeweled Torque,Mercadian Masques,0.19,$0.17
1,1,Jhovall Queen,Mercadian Masques,0.43,$0.45
1,1,Jhovall Rider,Mercadian Masques,0.19,$0.17
4,4,Jilt,Apocalypse,0.18,$0.15
1,1,Jinxed Ring,Stronghold,0.34,$0.33
1,1,Jolrael's Centaur,Mirage,0.16,$0.14
4,4,"Jolrael, Empress of Beasts",Prophecy,0.36,$0.37
1,1,Jolt,Mirage,0.17,$0.15
4,4,Jolting Merfolk,Nemesis,0.2,$0.21
14,8,"Jor Kadeen, the Prevailer",New Phyrexia,0.37,$0.33
38,8,"Jori En, Ruin Diver",Oath of the Gatewatch,0.5,$0.60
1,1,Jovial Evil,Legends,4.52,$5.23
5,5,Juggernaut,Revised Edition,0.18,$0.20
5,5,Jump,Revised Edition,0.16,$0.14
7,7,Jungle Barrier,Apocalypse,0.2,$0.18
1,1,Jungle Basin,Visions,0.3,$0.30
1,1,Jungle Wurm,Mirage,0.16,$0.14
2,2,Juniper Order Druid,Ice Age,0.17,$0.15
2,2,Juxtapose,Legends,1.64,$2.18
1,1,Kaalia of the Vast,Commander,39.97,$40.75
1,1,Kaalia of the Vast,Commander,39.97,$40.75
1,1,Kaervek's Torch,Mirage,0.21,$0.19
1,1,"Kalitas, Traitor of Ghet",Oath of the Gatewatch,23.76,$24.72
2,2,Kalonian Hydra,Magic 2014 Core Set,10.38,$10.83
7,7,Kalonian Twingrove,Magic 2015 Core Set,0.35,$0.34
1,1,"Kangee, Aerie Keeper",Invasion,0.54,$0.54
1,1,Karakas,Eternal Masters,68.26,$74.26
1,1,Karakas,Legends,120.99,$114.18
17,8,"Karametra, God of Harvests",Born of the Gods,3.26,$3.43
4,4,Karma,Revised Edition,0.18,$0.16
2,2,Karma,Fourth Edition,0.19,$0.19
1,1,Karplusan Forest,Ice Age,7.21,$7.33
1,1,Karplusan Forest,Classic Sixth Edition,6.49,$6.95
1,1,"Karrthus, Tyrant of Jund",Alara Reborn,14.28,$14.75
4,4,Kavu Aggressor,Invasion,0.17,$0.15
5,5,Kavu Chameleon,Invasion,0.2,$0.18
4,4,Kavu Climber,Invasion,0.17,$0.14
5,5,Kavu Glider,Apocalypse,0.17,$0.15
7,7,Kavu Howler,Apocalypse,0.2,$0.18
1,1,Kavu Monarch,Invasion,0.38,$0.37
5,5,Kavu Recluse,Planeshift,0.16,$0.14
2,2,Kavu Runner,Invasion,0.21,$0.18
4,4,Kavu Scout,Invasion,0.17,$0.14
1,1,Kavu Titan,Invasion,0.83,$0.83
1,1,Keeper of the Beasts,Exodus,0.2,$0.18
1,1,Keeper of the Flame,Exodus,0.21,$0.20
2,2,Keeper of the Mind,Exodus,0.2,$0.19
4,4,Keepers of the Faith,Legends,0.18,$0.19
4,4,Keldon Battlewagon,Prophecy,0.31,$0.28
8,8,Keldon Mantle,Planeshift,0.17,$0.14
2,2,Keldon Necropolis,Invasion,0.37,$0.36
1,1,Kelsinko Ranger,Ice Age,0.16,$0.14
19,8,"Kemba, Kha Regent",Scars of Mirrodin,0.42,$0.41
15,8,"Keranos, God of Storms",Journey into Nyx,11.11,$11.72
41,8,Kessig Cagebreakers,Innistrad,0.34,$0.31
1,1,Kessig Wolf Run,Innistrad,2.26,$2.28
1,1,Kezzerdrix,Tempest,0.32,$0.29
36,8,Kheru Lich Lord,Khans of Tarkir,0.32,$0.28
30,8,Kheru Spellsnatcher,Khans of Tarkir,0.3,$0.27
3,3,"Kiki-Jiki, Mirror Breaker",Modern Masters 2015 Edition,14.72,$16.13
2,2,Kill Switch,Nemesis,0.41,$0.38
1,1,Killer Whale,Exodus,0.21,$0.20
11,8,Killing Wave,Avacyn Restored,0.88,$0.92
1,1,King Cheetah,Visions,0.17,$0.15
1,1,King Crab,Urza's Legacy,0.21,$0.18
13,8,"King Macar, the Gold-Cursed",Journey into Nyx,0.29,$0.27
34,8,"Kiora, Master of the Depths",Battle for Zendikar,2.81,$3.03
8,8,"Kiora, the Crashing Wave",Born of the Gods,2.83,$2.98
2,2,"Kira, Great Glass-Spinner",Modern Masters,15.42,$15.66
1,1,"Kira, Great Glass-Spinner",Betrayers of Kamigawa,16.59,$15.66
1,1,Kismet,Fourth Edition,0.19,$0.24
2,2,Kitchen Finks,Modern Masters,14.59,$14.15
1,1,Kitchen Finks,Shadowmoor,14.78,$14.97
2,2,Kithkin Armor,Weatherlight,0.17,$0.16
2,2,Kjeldoran Dead,Ice Age,0.17,$0.16
1,1,Kjeldoran Guard,Ice Age,0.17,$0.14
1,1,Kjeldoran Warrior,Ice Age,0.16,$0.14
1,1,Knight of the Mists,Visions,0.17,$0.15
1,1,Knight of the Reliquary,Conflux,11.03,$11.67
9,8,Knight of the White Orchid,Magic Origins,3.14,$3.31
1,1,Knight of Valor,Visions,0.17,$0.15
1,1,Knights of Thorn,The Dark,0.86,$0.87
7,7,Knowledge Pool,Mirrodin Besieged,0.29,$0.28
1,1,Knowledge Vault,Legends,3.59,$4.05
5,5,Kolaghan's Command,Dragons of Tarkir,8.79,$9.41
44,8,"Kolaghan, the Storm's Fury",Fate Reforged,0.57,$0.56
1,1,Kookus,Visions,0.35,$0.32
2,2,Kor Haven,Nemesis,7.2,$7.30
2,2,Kor Spiritdancer,Planechase 2012,13.19,$13.34
