cardName,setName,foil,qtyOwned,buyPrice,sellPrice,buyMerchant,sellMerchant,buyQty,sellQty,spread
Collected Company,Dragons of Tarkir,0,3,11,15.72,isleofcards,isleofcards,5,33,%
Commune with Lava,Dragons of Tarkir,0,26,0.1,0.39,magicdotcards,isleofcards,,50,%
Corpseweft,Dragons of Tarkir,0,29,0.1,0.34,magicdotcards,isleofcards,,50,%
Crater Elemental,Dragons of Tarkir,0,27,0.1,0.35,magicdotcards,isleofcards,,48,%
Damnable Pact,Dragons of Tarkir,0,26,0.12,0.41,adventureson,tcgplayer,17,,%
Deathbringer Regent,Dragons of Tarkir,0,22,0.12,0.37,adventureson,isleofcards,24,50,%
Deathmist Raptor,Dragons of Tarkir,0,9,1.5,2.63,magicdotcards,isleofcards,,42,%
Den Protector,Dragons of Tarkir,0,18,1.16,2.33,isleofcards,isleofcards,2,41,%
Descent of the Dragons,Dragons of Tarkir,0,6,1.3,2.18,isleofcards,isleofcards,40,7,%
Dragon Tempest,Dragons of Tarkir,0,17,0.9,1.01,abugames,tcgplayer,12,,%
Dragon Whisperer,Dragons of Tarkir,0,17,0.7,1.4,isleofcards,tcgplayer,6,,%
Dragonlord Atarka,Dragons of Tarkir,0,4,6,8.41,adventureson,isleofcards,12,24,%
Dragonlord Dromoka,Dragons of Tarkir,0,3,3.6,5.26,adventureson,isleofcards,11,27,%
Dragonlord Kolaghan,Dragons of Tarkir,0,7,2,3.6,magicdotcards,isleofcards,,23,%
Dragonlord Ojutai,Dragons of Tarkir,0,7,4.2,6.86,cardkingdom,isleofcards,36,57,%
Dragonlord Silumgar,Dragons of Tarkir,0,1,3.61,6.02,isleofcards,isleofcards,4,44,%
Dragonlord's Prerogative,Dragons of Tarkir,0,22,0.1,0.39,adventureson,isleofcards,28,50,%
Dromoka's Command,Dragons of Tarkir,0,18,2.7,3.87,isleofcards,isleofcards,2,38,%
Foe-Razer Regent,Dragons of Tarkir,0,23,0.12,0.38,adventureson,tcgplayer,20,,%
Foul Renewal,Dragons of Tarkir,0,37,0.1,0.37,magicdotcards,tcgplayer,,,%
Gleam of Authority,Dragons of Tarkir,0,23,0.1,0.45,cardkingdom,tcgplayer,24,,%
Harbinger of the Hunt,Dragons of Tarkir,0,25,0.1,0.35,magicdotcards,tcgplayer,,,%
Haven of the Spirit Dragon,Dragons of Tarkir,0,11,0.75,1.48,magicdotcards,tcgplayer,,,%
Hedonist's Trove,Dragons of Tarkir,0,25,0.18,0.36,isleofcards,isleofcards,2,48,%
Hidden Dragonslayer,Dragons of Tarkir,0,33,0.5,1.01,magicdotcards,tcgplayer,,,%
Icefall Regent,Dragons of Tarkir,0,29,0.47,0.94,isleofcards,isleofcards,2,43,%
Illusory Gains,Dragons of Tarkir,0,20,0.1,0.37,magicdotcards,tcgplayer,,,%
Ire Shaman,Dragons of Tarkir,0,32,0.1,0.39,magicdotcards,isleofcards,,50,%
Kolaghan's Command,Dragons of Tarkir,0,5,5,8.79,cardkingdom,isleofcards,39,57,%
Living Lore,Dragons of Tarkir,0,33,0.1,0.37,magicdotcards,tcgplayer,,,%
Mirror Mockery,Dragons of Tarkir,0,12,0.25,0.47,magicdotcards,isleofcards,,46,%
Myth Realized,Dragons of Tarkir,0,45,0.16,0.62,cardkingdom,tcgplayer,27,,%
Narset Transcendent,Dragons of Tarkir,0,1,7,8.59,magicdotcards,tcgplayer,,,%
Necromaster Dragon,Dragons of Tarkir,0,23,0.1,0.36,magicdotcards,isleofcards,,50,%
Obscuring Æther,Dragons of Tarkir,0,30,,0.37,,isleofcards,,48,%
Ojutai Exemplars,Dragons of Tarkir,0,24,0.25,1.06,magicdotcards,isleofcards,,50,%
Ojutai's Command,Dragons of Tarkir,0,21,0.89,1.79,isleofcards,isleofcards,19,20,%
Pitiless Horde,Dragons of Tarkir,0,24,0.13,0.44,adventureson,tcgplayer,7,,%
Pristine Skywise,Dragons of Tarkir,0,30,0.1,0.37,magicdotcards,tcgplayer,,,%
Profaner of the Dead,Dragons of Tarkir,0,23,0.1,0.4,magicdotcards,tcgplayer,,,%
Profound Journey,Dragons of Tarkir,0,23,0.1,0.36,magicdotcards,tcgplayer,,,%
Radiant Purge,Dragons of Tarkir,0,18,0.1,0.43,magicdotcards,tcgplayer,,,%
Sarkhan Unbroken,Dragons of Tarkir,0,5,3,4.77,magicdotcards,tcgplayer,,,%
Secure the Wastes,Dragons of Tarkir,0,3,3.25,5.33,adventureson,isleofcards,9,40,%
Shaman of Forgotten Ways,Dragons of Tarkir,0,10,1.5,2.32,adventureson,isleofcards,7,50,%
Shorecrasher Elemental,Dragons of Tarkir,0,10,0.25,0.85,magicdotcards,isleofcards,,50,%
"Sidisi, Undead Vizier",Dragons of Tarkir,0,15,1.75,3.17,adventureson,isleofcards,10,49,%
Silumgar Assassin,Dragons of Tarkir,0,25,0.1,0.37,adventureson,tcgplayer,4,,%
Silumgar's Command,Dragons of Tarkir,0,34,0.25,0.55,adventureson,isleofcards,9,48,%
Stratus Dancer,Dragons of Tarkir,0,18,0.5,0.99,magicdotcards,isleofcards,,48,%
Sunbringer's Touch,Dragons of Tarkir,0,25,0.1,0.36,magicdotcards,isleofcards,,50,%
Sunscorch Regent,Dragons of Tarkir,0,25,0.5,0.69,magicdotcards,tcgplayer,,,%
"Surrak, the Hunt Caller",Dragons of Tarkir,0,29,0.14,0.51,adventureson,isleofcards,1,48,%
Thunderbreak Regent,Dragons of Tarkir,0,29,1,1.79,magicdotcards,isleofcards,,34,%
Volcanic Vision,Dragons of Tarkir,0,23,0.1,0.37,magicdotcards,tcgplayer,,,%
Zurgo Bellstriker,Dragons of Tarkir,0,11,0.65,0.94,isleofcards,tcgplayer,3,,%
Master of Etherium,Duel Decks: Elspeth vs. Tezzeret,0,1,6.75,11.75,abugames,tcgplayer,8,,%
Steel Overseer,Duel Decks: Elspeth vs. Tezzeret,0,1,9.56,13.99,abugames,isleofcards,8,8,%
Ancestral Vision,Duel Decks: Jace vs. Chandra,0,1,26.44,47.18,abugames,tcgplayer,12,,%
Entomb,Eternal Masters,0,1,9,15.31,cardkingdom,isleofcards,21,10,%
Gamble,Eternal Masters,0,1,7.91,11.42,abugames,isleofcards,20,11,%
"Jace, the Mind Sculptor",Eternal Masters,0,1,48.47,66.86,isleofcards,isleofcards,7,4,%
Karakas,Eternal Masters,0,1,49.58,68.26,abugames,isleofcards,20,11,%
Maelstrom Wanderer,Eternal Masters,0,1,7.31,11,abugames,tcgplayer,12,,%
Mana Crypt,Eternal Masters,0,1,62.24,85.86,isleofcards,isleofcards,7,5,%
Maze of Ith,Eternal Masters,0,3,8,13.58,magicdotcards,isleofcards,,12,%
Natural Order,Eternal Masters,0,3,18.2,24.77,isleofcards,isleofcards,8,4,%
Sinkhole,Eternal Masters,0,3,8,11.29,magicdotcards,isleofcards,,12,%
Sneak Attack,Eternal Masters,0,4,17.22,24.6,isleofcards,isleofcards,4,8,%
Sylvan Library,Eternal Masters,0,3,12.64,18.06,isleofcards,tcgplayer,6,,%
Regal Force,Eventide,0,2,7.49,11.65,abugames,isleofcards,20,11,%
Twilight Mire,Eventide,0,1,27.78,37.05,isleofcards,isleofcards,10,2,%
Allay,Exodus,0,3,,0.2,,tcgplayer,,,%
Anarchist,Exodus,0,1,,0.17,,tcgplayer,,,%
Avenging Druid,Exodus,0,1,,0.17,,tcgplayer,,,%
Bequeathal,Exodus,0,4,,0.21,,tcgplayer,,,%
Carnophage,Exodus,0,3,0.03,0.26,abugames,tcgplayer,30,,%
Cat Burglar,Exodus,0,2,,0.17,,tcgplayer,,,%
Charging Paladin,Exodus,0,1,,0.17,,tcgplayer,,,%
Cinder Crawler,Exodus,0,3,,0.16,,tcgplayer,,,%
City of Traitors,Exodus,0,1,90.01,178.15,abugames,tcgplayer,16,,%
Crashing Boars,Exodus,0,1,,0.19,,tcgplayer,,,%
Culling the Weak,Exodus,0,2,0.25,0.74,magicdotcards,tcgplayer,,,%
Cunning,Exodus,0,2,,0.17,,tcgplayer,,,%
Curiosity,Exodus,0,1,0.15,0.43,adventureson,tcgplayer,30,,%
Cursed Flesh,Exodus,0,1,,0.17,,tcgplayer,,,%
Dauthi Cutthroat,Exodus,0,1,0.05,0.27,magicdotcards,tcgplayer,,,%
Dauthi Jackal,Exodus,0,2,0.01,0.18,magicdotcards,tcgplayer,,,%
Death's Duet,Exodus,0,5,,0.17,,tcgplayer,,,%
Dizzying Gaze,Exodus,0,5,,0.16,,tcgplayer,,,%
Elven Palisade,Exodus,0,1,,0.19,,tcgplayer,,,%
Elvish Berserker,Exodus,0,2,,0.17,,tcgplayer,,,%
Entropic Specter,Exodus,0,1,0.1,0.34,magicdotcards,tcgplayer,,,%
Erratic Portal,Exodus,0,1,0.6,1.46,cardkingdom,tcgplayer,12,,%
Exalted Dragon,Exodus,0,1,0.25,0.35,magicdotcards,tcgplayer,,,%
Fade Away,Exodus,0,4,0.08,0.22,abugames,tcgplayer,10,,%
Flowstone Flood,Exodus,0,1,0.06,0.2,cardkingdom,tcgplayer,2,,%
Forbid,Exodus,0,1,0.48,2,abugames,tcgplayer,30,,%
Fugue,Exodus,0,2,,0.19,,tcgplayer,,,%
Furnace Brood,Exodus,0,2,,0.16,,tcgplayer,,,%
Grollub,Exodus,0,2,,0.17,,tcgplayer,,,%
High Ground,Exodus,0,1,0.1,0.21,magicdotcards,tcgplayer,,,%
Jackalope Herd,Exodus,0,2,,0.16,,tcgplayer,,,%
Keeper of the Beasts,Exodus,0,1,,0.2,,tcgplayer,,,%
Keeper of the Flame,Exodus,0,1,,0.21,,tcgplayer,,,%
Keeper of the Mind,Exodus,0,2,,0.2,,tcgplayer,,,%
